Unnamed: 0,isv_dst,effect_dst,isv_bin,effect_bin,both_bins,bias_label,class_label,strat_col,filepath,filename,morph_bias,intensity_bias
114,0.1715323329525507,-1.2541078849159626,5,5,5_5,0,0,0_0_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00119_0.172_S_-1.254_D_0_B.tiff,00119_0.172_S_-1.254_D_0_B.tiff,1,1
479,-1.112426744003166,0.2943223928958751,3,7,3_7,0,0,0_0_7_3,/home/emma/Documents/SBB/datasets/exp199/train/00120_-1.112_S_0.294_D_0_B.tiff,00120_-1.112_S_0.294_D_0_B.tiff,1,1
37,-0.5259405357901599,-1.979854566374677,4,4,4_4,0,0,0_0_4_4,/home/emma/Documents/SBB/datasets/exp199/train/00121_-0.526_S_-1.98_D_0_B.tiff,00121_-0.526_S_-1.98_D_0_B.tiff,1,1
99,0.9450182256220886,-1.0373329820860693,6,5,6_5,0,0,0_0_5_6,/home/emma/Documents/SBB/datasets/exp199/train/00122_0.945_S_-1.037_D_0_B.tiff,00122_0.945_S_-1.037_D_0_B.tiff,1,1
539,-0.6503247050101428,1.0187217186756692,4,5,4_5,0,1,1_0_5_4,/home/emma/Documents/SBB/datasets/exp199/train/00123_-0.65_S_1.019_D_0_B.tiff,00123_-0.65_S_1.019_D_0_B.tiff,1,1
61,1.1591686555426743,-0.3392070782729737,6,6,6_6,0,0,0_0_6_6,/home/emma/Documents/SBB/datasets/exp199/train/00124_1.159_S_-0.339_D_0_B.tiff,00124_1.159_S_-0.339_D_0_B.tiff,1,1
258,-0.5828600133061547,0.7719189395189767,4,7,4_7,0,0,0_0_7_4,/home/emma/Documents/SBB/datasets/exp199/train/00125_-0.583_S_0.772_D_0_B.tiff,00125_-0.583_S_0.772_D_0_B.tiff,1,1
430,-0.0898626933541368,-0.1841403768848728,4,3,4_3,0,1,1_0_3_4,/home/emma/Documents/SBB/datasets/exp199/train/00126_-0.09_S_-0.184_D_0_B.tiff,00126_-0.09_S_-0.184_D_0_B.tiff,1,1
442,0.7152300733721408,3.008915981414082,6,8,6_8,0,1,1_0_8_6,/home/emma/Documents/SBB/datasets/exp199/train/00127_0.715_S_3.009_D_0_B.tiff,00127_0.715_S_3.009_D_0_B.tiff,1,1
108,0.7186113990987059,-2.4123336629703385,6,3,6_3,0,0,0_0_3_6,/home/emma/Documents/SBB/datasets/exp199/train/00128_0.719_S_-2.412_D_0_B.tiff,00128_0.719_S_-2.412_D_0_B.tiff,1,1
336,0.7888289688128653,0.8305298032571337,6,4,6_4,0,1,1_0_4_6,/home/emma/Documents/SBB/datasets/exp199/train/00129_0.789_S_0.831_D_0_B.tiff,00129_0.789_S_0.831_D_0_B.tiff,1,1
214,0.4679970995537986,-1.7799220663001267,5,4,5_4,0,0,0_0_4_5,/home/emma/Documents/SBB/datasets/exp199/train/00130_0.468_S_-1.78_D_0_B.tiff,00130_0.468_S_-1.78_D_0_B.tiff,1,1
243,0.1648317118847823,1.6389455936428303,5,6,5_6,0,1,1_0_6_5,/home/emma/Documents/SBB/datasets/exp199/train/00131_0.165_S_1.639_D_0_B.tiff,00131_0.165_S_1.639_D_0_B.tiff,1,1
158,-0.0940037162392466,-0.7305587421161841,4,5,4_5,0,0,0_0_5_4,/home/emma/Documents/SBB/datasets/exp199/train/00132_-0.094_S_-0.731_D_0_B.tiff,00132_-0.094_S_-0.731_D_0_B.tiff,1,1
692,-0.6396740208864683,1.447057286292428,4,5,4_5,0,1,1_0_5_4,/home/emma/Documents/SBB/datasets/exp199/train/00133_-0.64_S_1.447_D_0_B.tiff,00133_-0.64_S_1.447_D_0_B.tiff,1,1
319,-0.01231390951448,-0.3207989716931114,4,3,4_3,0,1,1_0_3_4,/home/emma/Documents/SBB/datasets/exp199/train/00134_-0.012_S_-0.321_D_0_B.tiff,00134_-0.012_S_-0.321_D_0_B.tiff,1,1
248,-0.3554691900402754,1.103216102581416,4,5,4_5,0,1,1_0_5_4,/home/emma/Documents/SBB/datasets/exp199/train/00135_-0.355_S_1.103_D_0_B.tiff,00135_-0.355_S_1.103_D_0_B.tiff,1,1
25,-0.182069372474161,1.829855307061324,4,6,4_6,0,1,1_0_6_4,/home/emma/Documents/SBB/datasets/exp199/train/00136_-0.182_S_1.83_D_0_B.tiff,00136_-0.182_S_1.83_D_0_B.tiff,1,1
407,0.3172134218260866,0.642201992187245,5,4,5_4,0,1,1_0_4_5,/home/emma/Documents/SBB/datasets/exp199/train/00137_0.317_S_0.642_D_0_B.tiff,00137_0.317_S_0.642_D_0_B.tiff,1,1
471,0.1000977904898519,-0.5624188333004649,5,2,5_2,0,1,1_0_2_5,/home/emma/Documents/SBB/datasets/exp199/train/00138_0.1_S_-0.562_D_0_B.tiff,00138_0.1_S_-0.562_D_0_B.tiff,1,1
327,-0.9535510386141828,-1.6430266177294373,3,4,3_4,0,0,0_0_4_3,/home/emma/Documents/SBB/datasets/exp199/train/00139_-0.954_S_-1.643_D_0_B.tiff,00139_-0.954_S_-1.643_D_0_B.tiff,1,1
22,0.1585641473953326,0.9369140280747108,5,5,5_5,0,1,1_0_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00140_0.159_S_0.937_D_0_B.tiff,00140_0.159_S_0.937_D_0_B.tiff,1,1
155,-0.280240101764324,-0.6304946443294032,4,5,4_5,0,0,0_0_5_4,/home/emma/Documents/SBB/datasets/exp199/train/00141_-0.28_S_-0.63_D_0_B.tiff,00141_-0.28_S_-0.63_D_0_B.tiff,1,1
398,-0.028820377877842,1.31701151121305,4,5,4_5,0,1,1_0_5_4,/home/emma/Documents/SBB/datasets/exp199/train/00142_-0.029_S_1.317_D_0_B.tiff,00142_-0.029_S_1.317_D_0_B.tiff,1,1
394,-0.5917004756047262,-1.5253295102654807,4,4,4_4,0,0,0_0_4_4,/home/emma/Documents/SBB/datasets/exp199/train/00143_-0.592_S_-1.525_D_0_B.tiff,00143_-0.592_S_-1.525_D_0_B.tiff,1,1
154,0.7893401295831871,2.590848160322242,6,7,6_7,0,1,1_0_7_6,/home/emma/Documents/SBB/datasets/exp199/train/00144_0.789_S_2.591_D_0_B.tiff,00144_0.789_S_2.591_D_0_B.tiff,1,1
77,1.331932777446344,-1.2487800212546312,6,5,6_5,0,0,0_0_5_6,/home/emma/Documents/SBB/datasets/exp199/train/00145_1.332_S_-1.249_D_0_B.tiff,00145_1.332_S_-1.249_D_0_B.tiff,1,1
245,-1.3587791518011576,-0.8339930466267667,3,5,3_5,0,0,0_0_5_3,/home/emma/Documents/SBB/datasets/exp199/train/00146_-1.359_S_-0.834_D_0_B.tiff,00146_-1.359_S_-0.834_D_0_B.tiff,1,1
142,-0.7685687273793571,1.6307867000938838,3,6,3_6,0,1,1_0_6_3,/home/emma/Documents/SBB/datasets/exp199/train/00147_-0.769_S_1.631_D_0_B.tiff,00147_-0.769_S_1.631_D_0_B.tiff,1,1
686,-2.4564975179074287,1.3105063468104037,1,5,1_5,0,1,1_0_5_1,/home/emma/Documents/SBB/datasets/exp199/train/00148_-2.456_S_1.311_D_0_B.tiff,00148_-2.456_S_1.311_D_0_B.tiff,1,1
81,0.2469438833531512,-0.1360213941896466,5,3,5_3,0,1,1_0_3_5,/home/emma/Documents/SBB/datasets/exp199/train/00149_0.247_S_-0.136_D_0_B.tiff,00149_0.247_S_-0.136_D_0_B.tiff,1,1
438,0.5126554187011376,-1.4456501213261612,5,4,5_4,0,0,0_0_4_5,/home/emma/Documents/SBB/datasets/exp199/train/00150_0.513_S_-1.446_D_0_B.tiff,00150_0.513_S_-1.446_D_0_B.tiff,1,1
373,-0.5373434755410956,-1.9763487683390768,4,4,4_4,0,0,0_0_4_4,/home/emma/Documents/SBB/datasets/exp199/train/00151_-0.537_S_-1.976_D_0_B.tiff,00151_-0.537_S_-1.976_D_0_B.tiff,1,1
172,0.2336394036880318,0.3237978282395066,5,7,5_7,0,0,0_0_7_5,/home/emma/Documents/SBB/datasets/exp199/train/00152_0.234_S_0.324_D_0_B.tiff,00152_0.234_S_0.324_D_0_B.tiff,1,1
349,-1.826792713646053,-0.6655514460193832,2,2,2_2,0,1,1_0_2_2,/home/emma/Documents/SBB/datasets/exp199/train/00153_-1.827_S_-0.666_D_0_B.tiff,00153_-1.827_S_-0.666_D_0_B.tiff,1,1
240,-0.9996857083484524,0.9461243361056612,3,5,3_5,0,1,1_0_5_3,/home/emma/Documents/SBB/datasets/exp199/train/00154_-1.0_S_0.946_D_0_B.tiff,00154_-1.0_S_0.946_D_0_B.tiff,1,1
335,-0.0998641304120136,-0.3261814419117321,4,3,4_3,0,1,1_0_3_4,/home/emma/Documents/SBB/datasets/exp199/train/00155_-0.1_S_-0.326_D_0_B.tiff,00155_-0.1_S_-0.326_D_0_B.tiff,1,1
71,-1.7487663845939272,-1.136444939512851,2,5,2_5,0,0,0_0_5_2,/home/emma/Documents/SBB/datasets/exp199/train/00156_-1.749_S_-1.136_D_0_B.tiff,00156_-1.749_S_-1.136_D_0_B.tiff,1,1
69,-0.1564842909382736,0.6350912580526273,4,4,4_4,0,1,1_0_4_4,/home/emma/Documents/SBB/datasets/exp199/train/00157_-0.156_S_0.635_D_0_B.tiff,00157_-0.156_S_0.635_D_0_B.tiff,1,1
441,-0.9021694921380092,1.2243658857283892,3,5,3_5,0,1,1_0_5_3,/home/emma/Documents/SBB/datasets/exp199/train/00158_-0.902_S_1.224_D_0_B.tiff,00158_-0.902_S_1.224_D_0_B.tiff,1,1
134,-1.2522991236005248,1.4880056756807094,3,5,3_5,0,1,1_0_5_3,/home/emma/Documents/SBB/datasets/exp199/train/00159_-1.252_S_1.488_D_0_B.tiff,00159_-1.252_S_1.488_D_0_B.tiff,1,1
290,0.6285235837383111,-0.2675606792491669,5,6,5_6,0,0,0_0_6_5,/home/emma/Documents/SBB/datasets/exp199/train/00160_0.629_S_-0.268_D_0_B.tiff,00160_0.629_S_-0.268_D_0_B.tiff,1,1
285,0.3244457818579974,-1.358217336741871,5,1,5_1,0,1,1_0_1_5,/home/emma/Documents/SBB/datasets/exp199/train/00161_0.324_S_-1.358_D_0_B.tiff,00161_0.324_S_-1.358_D_0_B.tiff,1,1
629,0.5047273600957243,1.455773513775123,5,5,5_5,0,1,1_0_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00162_0.505_S_1.456_D_0_B.tiff,00162_0.505_S_1.456_D_0_B.tiff,1,1
616,1.257919641616347,2.1943246457946253,6,7,6_7,0,1,1_0_7_6,/home/emma/Documents/SBB/datasets/exp199/train/00163_1.258_S_2.194_D_0_B.tiff,00163_1.258_S_2.194_D_0_B.tiff,1,1
141,-0.1477095977959869,1.7932208541946029,4,6,4_6,0,1,1_0_6_4,/home/emma/Documents/SBB/datasets/exp199/train/00164_-0.148_S_1.793_D_0_B.tiff,00164_-0.148_S_1.793_D_0_B.tiff,1,1
188,-1.0372833865249835,-1.3723966290308431,3,4,3_4,0,0,0_0_4_3,/home/emma/Documents/SBB/datasets/exp199/train/00165_-1.037_S_-1.372_D_0_B.tiff,00165_-1.037_S_-1.372_D_0_B.tiff,1,1
577,0.5003044854603909,1.2619686248882915,5,5,5_5,0,1,1_0_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00166_0.5_S_1.262_D_0_B.tiff,00166_0.5_S_1.262_D_0_B.tiff,1,1
79,0.518197414013141,-2.908939358835272,5,2,5_2,0,0,0_0_2_5,/home/emma/Documents/SBB/datasets/exp199/train/00167_0.518_S_-2.909_D_0_B.tiff,00167_0.518_S_-2.909_D_0_B.tiff,1,1
530,0.0424338552736449,-1.6850510087800217,5,4,5_4,0,0,0_0_4_5,/home/emma/Documents/SBB/datasets/exp199/train/00168_0.042_S_-1.685_D_0_B.tiff,00168_0.042_S_-1.685_D_0_B.tiff,1,1
276,-0.4138453026696951,0.5655534503057242,4,7,4_7,0,0,0_0_7_4,/home/emma/Documents/SBB/datasets/exp199/train/00169_-0.414_S_0.566_D_0_B.tiff,00169_-0.414_S_0.566_D_0_B.tiff,1,1
311,0.0594095588207805,-0.1494466412305686,5,3,5_3,0,1,1_0_3_5,/home/emma/Documents/SBB/datasets/exp199/train/00170_0.059_S_-0.149_D_0_B.tiff,00170_0.059_S_-0.149_D_0_B.tiff,1,1
396,0.2299692446047469,0.9528929144122597,5,5,5_5,0,1,1_0_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00171_0.23_S_0.953_D_0_B.tiff,00171_0.23_S_0.953_D_0_B.tiff,1,1
101,0.328536879721502,-1.1209486372016693,5,5,5_5,0,0,0_0_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00172_0.329_S_-1.121_D_0_B.tiff,00172_0.329_S_-1.121_D_0_B.tiff,1,1
606,0.957697109846399,0.4499335308831279,6,4,6_4,0,1,1_0_4_6,/home/emma/Documents/SBB/datasets/exp199/train/00173_0.958_S_0.45_D_0_B.tiff,00173_0.958_S_0.45_D_0_B.tiff,1,1
436,-0.7280621533406701,0.3080528969127974,3,4,3_4,0,1,1_0_4_3,/home/emma/Documents/SBB/datasets/exp199/train/00174_-0.728_S_0.308_D_0_B.tiff,00174_-0.728_S_0.308_D_0_B.tiff,1,1
351,1.2356687726802729,0.9564087275543393,6,5,6_5,0,1,1_0_5_6,/home/emma/Documents/SBB/datasets/exp199/train/00175_1.236_S_0.956_D_0_B.tiff,00175_1.236_S_0.956_D_0_B.tiff,1,1
387,-0.4555992540281421,0.6366813333796214,4,4,4_4,0,1,1_0_4_4,/home/emma/Documents/SBB/datasets/exp199/train/00176_-0.456_S_0.637_D_0_B.tiff,00176_-0.456_S_0.637_D_0_B.tiff,1,1
20,0.3060493142559811,-1.656285010929031,5,4,5_4,0,0,0_0_4_5,/home/emma/Documents/SBB/datasets/exp199/train/00177_0.306_S_-1.656_D_0_B.tiff,00177_0.306_S_-1.656_D_0_B.tiff,1,1
35,0.1694676311443599,0.6038096695269073,5,4,5_4,0,1,1_0_4_5,/home/emma/Documents/SBB/datasets/exp199/train/00178_0.169_S_0.604_D_0_B.tiff,00178_0.169_S_0.604_D_0_B.tiff,1,1
447,1.5624435589040906,1.8365690029317672,7,6,7_6,0,1,1_0_6_7,/home/emma/Documents/SBB/datasets/exp199/train/00179_1.562_S_1.837_D_0_B.tiff,00179_1.562_S_1.837_D_0_B.tiff,1,1
193,0.4564148114830499,-1.352950842362128,5,5,5_5,0,0,0_0_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00180_0.456_S_-1.353_D_0_B.tiff,00180_0.456_S_-1.353_D_0_B.tiff,1,1
75,0.0454562584044839,0.0620757877855615,5,6,5_6,0,0,0_0_6_5,/home/emma/Documents/SBB/datasets/exp199/train/00181_0.045_S_0.062_D_0_B.tiff,00181_0.045_S_0.062_D_0_B.tiff,1,1
645,0.5367662106443957,1.7520990806911314,5,6,5_6,0,1,1_0_6_5,/home/emma/Documents/SBB/datasets/exp199/train/00182_0.537_S_1.752_D_0_B.tiff,00182_0.537_S_1.752_D_0_B.tiff,1,1
340,1.126589293992501,-1.334893862230195,6,5,6_5,0,0,0_0_5_6,/home/emma/Documents/SBB/datasets/exp199/train/00183_1.127_S_-1.335_D_0_B.tiff,00183_1.127_S_-1.335_D_0_B.tiff,1,1
296,-0.3372334735036578,1.7457794743624686,4,6,4_6,0,1,1_0_6_4,/home/emma/Documents/SBB/datasets/exp199/train/00184_-0.337_S_1.746_D_0_B.tiff,00184_-0.337_S_1.746_D_0_B.tiff,1,1
589,-1.6684023643204162,2.0006409423733347,2,6,2_6,0,1,1_0_6_2,/home/emma/Documents/SBB/datasets/exp199/train/00185_-1.668_S_2.001_D_0_B.tiff,00185_-1.668_S_2.001_D_0_B.tiff,1,1
275,0.3881110786962063,-0.4099135658948312,5,6,5_6,0,0,0_0_6_5,/home/emma/Documents/SBB/datasets/exp199/train/00186_0.388_S_-0.41_D_0_B.tiff,00186_0.388_S_-0.41_D_0_B.tiff,1,1
129,0.9065039406727896,1.0543905443594923,6,5,6_5,0,1,1_0_5_6,/home/emma/Documents/SBB/datasets/exp199/train/00187_0.907_S_1.054_D_0_B.tiff,00187_0.907_S_1.054_D_0_B.tiff,1,1
394,0.3535683927840651,2.588412097484749,5,7,5_7,0,1,1_0_7_5,/home/emma/Documents/SBB/datasets/exp199/train/00188_0.354_S_2.588_D_0_B.tiff,00188_0.354_S_2.588_D_0_B.tiff,1,1
181,1.1255182013277287,-1.1103197937076683,6,5,6_5,0,0,0_0_5_6,/home/emma/Documents/SBB/datasets/exp199/train/00189_1.126_S_-1.11_D_0_B.tiff,00189_1.126_S_-1.11_D_0_B.tiff,1,1
466,-0.3644408832540841,-0.5335662209770694,4,6,4_6,0,0,0_0_6_4,/home/emma/Documents/SBB/datasets/exp199/train/00190_-0.364_S_-0.534_D_0_B.tiff,00190_-0.364_S_-0.534_D_0_B.tiff,1,1
142,-0.66173487693197,-0.0004538270263284,4,6,4_6,0,0,0_0_6_4,/home/emma/Documents/SBB/datasets/exp199/train/00191_-0.662_S_-0.0_D_0_B.tiff,00191_-0.662_S_-0.0_D_0_B.tiff,1,1
88,0.7499009721050236,-2.48119161829724,6,3,6_3,0,0,0_0_3_6,/home/emma/Documents/SBB/datasets/exp199/train/00192_0.75_S_-2.481_D_0_B.tiff,00192_0.75_S_-2.481_D_0_B.tiff,1,1
248,1.5871085310321906,-1.1422787858407133,7,5,7_5,0,0,0_0_5_7,/home/emma/Documents/SBB/datasets/exp199/train/00193_1.587_S_-1.142_D_0_B.tiff,00193_1.587_S_-1.142_D_0_B.tiff,1,1
293,1.2214047586401602,0.0963419452871207,6,3,6_3,0,1,1_0_3_6,/home/emma/Documents/SBB/datasets/exp199/train/00194_1.221_S_0.096_D_0_B.tiff,00194_1.221_S_0.096_D_0_B.tiff,1,1
308,-0.7347351365771222,-1.962156349736473,3,4,3_4,0,0,0_0_4_3,/home/emma/Documents/SBB/datasets/exp199/train/00195_-0.735_S_-1.962_D_0_B.tiff,00195_-0.735_S_-1.962_D_0_B.tiff,1,1
237,-0.3833176659758794,1.4538858794596456,4,5,4_5,0,1,1_0_5_4,/home/emma/Documents/SBB/datasets/exp199/train/00196_-0.383_S_1.454_D_0_B.tiff,00196_-0.383_S_1.454_D_0_B.tiff,1,1
43,-0.1523118836675464,1.272128869412488,4,5,4_5,0,1,1_0_5_4,/home/emma/Documents/SBB/datasets/exp199/train/00197_-0.152_S_1.272_D_0_B.tiff,00197_-0.152_S_1.272_D_0_B.tiff,1,1
348,0.8832754683190821,-0.2500798351337994,6,3,6_3,0,1,1_0_3_6,/home/emma/Documents/SBB/datasets/exp199/train/00198_0.883_S_-0.25_D_0_B.tiff,00198_0.883_S_-0.25_D_0_B.tiff,1,1
258,-1.6444838681860965,1.9284215804413865,2,6,2_6,0,1,1_0_6_2,/home/emma/Documents/SBB/datasets/exp199/train/00199_-1.644_S_1.928_D_0_B.tiff,00199_-1.644_S_1.928_D_0_B.tiff,1,1
110,2.4237412987668594,0.0585867135490153,8,3,8_3,0,1,1_0_3_8,/home/emma/Documents/SBB/datasets/exp199/train/00200_2.424_S_0.059_D_0_B.tiff,00200_2.424_S_0.059_D_0_B.tiff,1,1
118,1.9962701542196293,0.6749479011936212,7,4,7_4,0,1,1_0_4_7,/home/emma/Documents/SBB/datasets/exp199/train/00201_1.996_S_0.675_D_0_B.tiff,00201_1.996_S_0.675_D_0_B.tiff,1,1
47,-0.8019054609345444,-1.1318150476902644,3,5,3_5,0,0,0_0_5_3,/home/emma/Documents/SBB/datasets/exp199/train/00202_-0.802_S_-1.132_D_0_B.tiff,00202_-0.802_S_-1.132_D_0_B.tiff,1,1
446,-0.0094295400032141,0.3533929322813246,4,4,4_4,0,1,1_0_4_4,/home/emma/Documents/SBB/datasets/exp199/train/00203_-0.009_S_0.353_D_0_B.tiff,00203_-0.009_S_0.353_D_0_B.tiff,1,1
510,-0.4891793244685088,1.4161801684774495,4,5,4_5,0,1,1_0_5_4,/home/emma/Documents/SBB/datasets/exp199/train/00204_-0.489_S_1.416_D_0_B.tiff,00204_-0.489_S_1.416_D_0_B.tiff,1,1
171,-0.6786538542652935,0.0260926680930235,3,3,3_3,0,1,1_0_3_3,/home/emma/Documents/SBB/datasets/exp199/train/00205_-0.679_S_0.026_D_0_B.tiff,00205_-0.679_S_0.026_D_0_B.tiff,1,1
57,0.5568594506329635,0.3714694572870232,5,7,5_7,0,0,0_0_7_5,/home/emma/Documents/SBB/datasets/exp199/train/00206_0.557_S_0.371_D_0_B.tiff,00206_0.557_S_0.371_D_0_B.tiff,1,1
480,0.0404077447872518,1.3913623213601605,5,5,5_5,0,1,1_0_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00207_0.04_S_1.391_D_0_B.tiff,00207_0.04_S_1.391_D_0_B.tiff,1,1
537,-0.1198846177913482,2.14360980027002,4,6,4_6,0,1,1_0_6_4,/home/emma/Documents/SBB/datasets/exp199/train/00208_-0.12_S_2.144_D_0_B.tiff,00208_-0.12_S_2.144_D_0_B.tiff,1,1
149,0.0470207206741463,-0.388062054360506,5,6,5_6,0,0,0_0_6_5,/home/emma/Documents/SBB/datasets/exp199/train/00209_0.047_S_-0.388_D_0_B.tiff,00209_0.047_S_-0.388_D_0_B.tiff,1,1
880,0.1755170807595897,-0.4920489584580787,5,2,5_2,0,1,1_0_2_5,/home/emma/Documents/SBB/datasets/exp199/train/00210_0.176_S_-0.492_D_0_B.tiff,00210_0.176_S_-0.492_D_0_B.tiff,1,1
392,-0.9557851515403808,-0.0142765548969685,3,3,3_3,0,1,1_0_3_3,/home/emma/Documents/SBB/datasets/exp199/train/00211_-0.956_S_-0.014_D_0_B.tiff,00211_-0.956_S_-0.014_D_0_B.tiff,1,1
206,-1.5069925356052736,-1.3400090763484034,2,5,2_5,0,0,0_0_5_2,/home/emma/Documents/SBB/datasets/exp199/train/00212_-1.507_S_-1.34_D_0_B.tiff,00212_-1.507_S_-1.34_D_0_B.tiff,1,1
63,-0.6950012452805346,-0.826802183568122,3,5,3_5,0,0,0_0_5_3,/home/emma/Documents/SBB/datasets/exp199/train/00213_-0.695_S_-0.827_D_0_B.tiff,00213_-0.695_S_-0.827_D_0_B.tiff,1,1
46,0.9212156935309168,1.0436319925694215,6,5,6_5,0,1,1_0_5_6,/home/emma/Documents/SBB/datasets/exp199/train/00214_0.921_S_1.044_D_0_B.tiff,00214_0.921_S_1.044_D_0_B.tiff,1,1
115,-1.0072806683355595,0.1897846220814096,3,7,3_7,0,0,0_0_7_3,/home/emma/Documents/SBB/datasets/exp199/train/00215_-1.007_S_0.19_D_0_B.tiff,00215_-1.007_S_0.19_D_0_B.tiff,1,1
236,0.7685980425940323,0.2953339805947459,6,7,6_7,0,0,0_0_7_6,/home/emma/Documents/SBB/datasets/exp199/train/00216_0.769_S_0.295_D_0_B.tiff,00216_0.769_S_0.295_D_0_B.tiff,1,1
57,0.6753714345559613,1.5682130997882933,5,6,5_6,0,1,1_0_6_5,/home/emma/Documents/SBB/datasets/exp199/train/00217_0.675_S_1.568_D_0_B.tiff,00217_0.675_S_1.568_D_0_B.tiff,1,1
406,-2.4761014971334525,1.5325875434742988,1,5,1_5,0,1,1_0_5_1,/home/emma/Documents/SBB/datasets/exp199/train/00218_-2.476_S_1.533_D_0_B.tiff,00218_-2.476_S_1.533_D_0_B.tiff,1,1
423,-0.7471240881175522,0.6262425585336064,3,4,3_4,0,1,1_0_4_3,/home/emma/Documents/SBB/datasets/exp199/train/00219_-0.747_S_0.626_D_0_B.tiff,00219_-0.747_S_0.626_D_0_B.tiff,1,1
241,-0.0320332502096582,-1.0087510912833082,4,5,4_5,0,0,0_0_5_4,/home/emma/Documents/SBB/datasets/exp199/train/00220_-0.032_S_-1.009_D_0_B.tiff,00220_-0.032_S_-1.009_D_0_B.tiff,1,1
119,-0.3663730231100614,1.420824125056355,4,5,4_5,0,1,1_0_5_4,/home/emma/Documents/SBB/datasets/exp199/train/00221_-0.366_S_1.421_D_0_B.tiff,00221_-0.366_S_1.421_D_0_B.tiff,1,1
232,-0.1886029961409109,-2.025475628008613,4,4,4_4,0,0,0_0_4_4,/home/emma/Documents/SBB/datasets/exp199/train/00222_-0.189_S_-2.025_D_0_B.tiff,00222_-0.189_S_-2.025_D_0_B.tiff,1,1
512,1.0002835241138035,0.054121221210541,6,3,6_3,0,1,1_0_3_6,/home/emma/Documents/SBB/datasets/exp199/train/00223_1.0_S_0.054_D_0_B.tiff,00223_1.0_S_0.054_D_0_B.tiff,1,1
673,1.6601505951555668,0.6460262867602993,7,4,7_4,0,1,1_0_4_7,/home/emma/Documents/SBB/datasets/exp199/train/00224_1.66_S_0.646_D_0_B.tiff,00224_1.66_S_0.646_D_0_B.tiff,1,1
276,-1.0104304025536357,0.6480119611949128,3,4,3_4,0,1,1_0_4_3,/home/emma/Documents/SBB/datasets/exp199/train/00225_-1.01_S_0.648_D_0_B.tiff,00225_-1.01_S_0.648_D_0_B.tiff,1,1
350,0.5877346514956548,1.2108962565614516,5,5,5_5,0,1,1_0_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00226_0.588_S_1.211_D_0_B.tiff,00226_0.588_S_1.211_D_0_B.tiff,1,1
159,-1.545654194830993,0.0859259389673815,2,3,2_3,0,1,1_0_3_2,/home/emma/Documents/SBB/datasets/exp199/train/00227_-1.546_S_0.086_D_0_B.tiff,00227_-1.546_S_0.086_D_0_B.tiff,1,1
96,-0.2096025710579982,0.6477429895887695,4,4,4_4,0,1,1_0_4_4,/home/emma/Documents/SBB/datasets/exp199/train/00228_-0.21_S_0.648_D_0_B.tiff,00228_-0.21_S_0.648_D_0_B.tiff,1,1
452,-0.7325923412976785,1.2138352257203793,3,5,3_5,0,1,1_0_5_3,/home/emma/Documents/SBB/datasets/exp199/train/00229_-0.733_S_1.214_D_0_B.tiff,00229_-0.733_S_1.214_D_0_B.tiff,1,1
107,0.3222022253892824,-0.4889771953323333,5,6,5_6,0,0,0_0_6_5,/home/emma/Documents/SBB/datasets/exp199/train/00230_0.322_S_-0.489_D_0_B.tiff,00230_0.322_S_-0.489_D_0_B.tiff,1,1
164,0.4725759081749862,-0.1498157571616898,5,3,5_3,0,1,1_0_3_5,/home/emma/Documents/SBB/datasets/exp199/train/00231_0.473_S_-0.15_D_0_B.tiff,00231_0.473_S_-0.15_D_0_B.tiff,1,1
312,0.3170747468638122,-0.0544003485304513,5,3,5_3,0,1,1_0_3_5,/home/emma/Documents/SBB/datasets/exp199/train/00232_0.317_S_-0.054_D_0_B.tiff,00232_0.317_S_-0.054_D_0_B.tiff,1,1
95,0.2688488736967077,0.795233883166133,5,4,5_4,0,1,1_0_4_5,/home/emma/Documents/SBB/datasets/exp199/train/00233_0.269_S_0.795_D_0_B.tiff,00233_0.269_S_0.795_D_0_B.tiff,1,1
330,0.2534867572750305,-1.9195491696517333,5,4,5_4,0,0,0_0_4_5,/home/emma/Documents/SBB/datasets/exp199/train/00234_0.253_S_-1.92_D_0_B.tiff,00234_0.253_S_-1.92_D_0_B.tiff,1,1
25,0.3724259548727466,-2.829604023445351,5,3,5_3,0,0,0_0_3_5,/home/emma/Documents/SBB/datasets/exp199/train/00235_0.372_S_-2.83_D_0_B.tiff,00235_0.372_S_-2.83_D_0_B.tiff,1,1
306,0.8214716124232444,-0.5269698246025379,6,6,6_6,0,0,0_0_6_6,/home/emma/Documents/SBB/datasets/exp199/train/00236_0.821_S_-0.527_D_0_B.tiff,00236_0.821_S_-0.527_D_0_B.tiff,1,1
68,1.1496711537872166,1.6092164928327408,6,6,6_6,0,1,1_0_6_6,/home/emma/Documents/SBB/datasets/exp199/train/00237_1.15_S_1.609_D_0_B.tiff,00237_1.15_S_1.609_D_0_B.tiff,1,1
